loan_id,title_id,title,subject,publication_year,patron_id,patron_type,branch,checkout_date,due_date,return_date,renewals
16730,293,Essays on Cell Biology,Biology,2018,2576,Faculty,Harold B. Lee Library,2026-03-15,2026-07-13,2026-04-03,0
16731,481,Foundations of Orchestration,Music,2009,1917,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-26,2026-04-22,1
16732,726,Topics in the Victorian Novel,Literature,2016,1523,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-05,2026-05-15,0
16733,732,Foundations of the Reformation,History,2008,1069,Undergraduate,Music Library,2026-03-15,2026-04-05,2026-03-21,0
16734,686,The Oxford Handbook of Literary Translation,Literature,2019,1430,Graduate,Harold B. Lee Library,2026-03-15,2026-04-26,2026-04-13,0
16735,760,The Practice of Supply Chains,Business,1969,1586,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-05,2026-03-19,0
16736,484,The Cambridge Companion to Distributed Systems,Computer Science,1974,480,Faculty,Harold B. Lee Library,2026-03-15,2026-11-10,2026-07-20,1
16737,484,The Cambridge Companion to Distributed Systems,Computer Science,1974,741,Undergraduate,Engineering Library,2026-03-15,2026-04-05,2026-04-30,0
16738,1091,The Cambridge Companion to Compiler Design,Computer Science,2016,1226,Undergraduate,Music Library,2026-03-15,2026-04-05,2026-05-17,0
16739,427,Foundations of Operating Systems,Computer Science,1987,1522,Undergraduate,Engineering Library,2026-03-15,2026-04-26,2026-04-29,1
16740,537,A History of Probability,Mathematics,1996,543,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-26,2026-04-21,1
16741,516,Introduction to Machine Translation,Computer Science,1961,1000,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-26,2026-04-26,1
16742,523,Readings in the Reformation,History,1960,2392,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-26,2026-05-03,1
16743,150,Readings in Operating Systems,Computer Science,2009,239,Undergraduate,Law Library,2026-03-15,2026-04-05,2026-03-19,0
16744,520,The Cambridge Companion to Combinatorics,Mathematics,2003,953,Faculty,Harold B. Lee Library,2026-03-15,2026-07-13,2026-05-05,0
16745,1076,Advanced the Short Story,Literature,1974,471,Staff,Harold B. Lee Library,2026-03-15,2026-04-26,2026-04-19,0
16746,186,Topics in Fluid Mechanics,Engineering,1984,2583,Undergraduate,Law Library,2026-03-15,2026-04-05,2026-03-23,0
16747,138,The Cambridge Companion to Supply Chains,Business,1966,2590,Staff,Music Library,2026-03-15,2026-04-26,2026-03-30,0
16748,396,The Practice of Operating Systems,Computer Science,2001,2240,Undergraduate,Harold B. Lee Library,2026-03-15,2026-05-17,2026-05-24,2
16749,921,The Practice of Postcolonial Fiction,Literature,1978,753,Staff,Engineering Library,2026-03-15,2026-04-26,2026-04-18,0
16750,901,Approaches to Managerial Accounting,Business,1984,1682,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-05,2026-03-16,0
16751,990,Essays on Combinatorics,Mathematics,1997,1502,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-05,2026-04-04,0
16752,703,A History of Database Internals,Computer Science,2015,1356,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-26,2026-04-24,1
16753,108,Topics in Literary Translation,Literature,2019,1353,Undergraduate,Storage Annex,2026-03-15,2026-04-05,2026-03-23,0
16754,67,The Practice of Cell Biology,Biology,2016,1202,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-05,2026-03-25,0
16755,631,Topics in the Reformation,History,1995,744,Undergraduate,Storage Annex,2026-03-15,2026-04-26,2026-06-01,1
16756,800,The Oxford Handbook of Organizational Behavior,Business,1966,2580,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-05,,0
16757,63,Topics in Modern Poetry,Literature,1965,1030,Undergraduate,Engineering Library,2026-03-15,2026-04-26,2026-04-17,1
16758,311,The Practice of Administrative Procedure,Law,2002,1170,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-05,2026-04-03,0
16759,340,Readings in Negotiation,Business,2013,1277,Graduate,Harold B. Lee Library,2026-03-15,2026-06-07,2026-05-21,1
16760,124,Advanced Orchestration,Music,1984,2115,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-05,2026-03-26,0
16761,856,Advanced International Arbitration,Law,1959,84,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-05,2026-03-19,0
16762,147,Topics in Compiler Design,Computer Science,1987,2527,Undergraduate,Engineering Library,2026-03-15,2026-04-05,2026-04-01,0
16763,1152,Essays on Geotechnical Design,Engineering,2013,1923,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-26,2026-04-08,1
16764,372,The Oxford Handbook of Contract Law,Law,1961,522,Undergraduate,Harold B. Lee Library,2026-03-15,2026-04-26,2026-05-12,1
16765,977,Readings in Compiler Design,Computer Science,1966,1683,Undergraduate,Storage Annex,2026-03-16,2026-05-18,2026-05-06,2
16766,1060,Topics in Thermodynamics,Engineering,1983,302,Undergraduate,Engineering Library,2026-03-16,2026-04-06,2026-04-23,0
16767,625,The Oxford Handbook of the Reformation,History,1981,1425,Undergraduate,Engineering Library,2026-03-16,2026-04-06,2026-05-13,0
16768,964,Foundations of Geotechnical Design,Engineering,1973,2166,Undergraduate,Storage Annex,2026-03-16,2026-04-06,2026-05-04,0
16769,721,Foundations of Materials Science,Engineering,1984,1140,Undergraduate,Engineering Library,2026-03-16,2026-04-06,2026-04-06,0
16770,287,The Cambridge Companion to Computer Networks,Computer Science,2008,651,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-27,2026-04-17,1
16771,642,The Practice of Neurophysiology,Biology,1993,186,Graduate,Music Library,2026-03-16,2026-07-20,2026-06-18,2
16772,149,A History of the Atlantic Slave Trade,History,2007,1263,Faculty,Harold B. Lee Library,2026-03-16,2026-07-14,2026-03-27,0
16773,116,Essays on Islamic Ornament,Art,2015,763,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-06,,0
16774,815,A History of International Arbitration,Law,1978,1971,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-27,2026-04-12,1
16775,601,Essays on Control Systems,Engineering,1974,272,Graduate,Engineering Library,2026-03-16,2026-04-27,2026-06-03,0
16776,569,Advanced Postcolonial Fiction,Literature,2003,909,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-27,2026-05-04,1
16777,1149,Foundations of Administrative Procedure,Law,1973,181,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-27,,1
16778,1197,Introduction to Genomics,Biology,1959,863,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-06,2026-03-19,0
16779,585,The Practice of Managerial Accounting,Business,1980,822,Graduate,Law Library,2026-03-16,2026-06-08,2026-05-30,1
16780,777,Readings in Database Internals,Computer Science,1990,2584,Graduate,Harold B. Lee Library,2026-03-16,2026-06-08,2026-06-06,1
16781,1025,Readings in Operating Systems,Computer Science,2005,1116,Undergraduate,Engineering Library,2026-03-16,2026-04-06,2026-03-31,0
16782,558,Readings in Market Structure,Business,1994,1198,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-27,2026-04-21,1
16783,182,Topics in Population Ecology,Biology,1988,1954,Graduate,Harold B. Lee Library,2026-03-16,2026-04-27,2026-03-22,0
16784,32,Foundations of Database Internals,Computer Science,2019,232,Graduate,Harold B. Lee Library,2026-03-16,2026-06-08,2026-06-12,1
16785,150,Readings in Operating Systems,Computer Science,2009,2181,Graduate,Harold B. Lee Library,2026-03-16,2026-04-27,,0
16786,558,Readings in Market Structure,Business,1994,170,Faculty,Engineering Library,2026-03-16,2026-07-14,2026-08-10,0
16787,237,Principles of Photographic Practice,Art,1978,638,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-27,2026-04-08,1
16788,640,Approaches to the Silk Road,History,2014,280,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-06,2026-04-14,0
16789,446,Principles of Computer Networks,Computer Science,1969,886,Staff,Harold B. Lee Library,2026-03-16,2026-04-27,2026-03-16,0
16790,1060,Topics in Thermodynamics,Engineering,1983,439,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-06,2026-05-03,0
16791,479,Principles of Structural Analysis,Engineering,1963,868,Undergraduate,Music Library,2026-03-16,2026-04-06,2026-04-08,0
16792,191,The Oxford Handbook of Postcolonial Fiction,Literature,1973,104,Faculty,Law Library,2026-03-16,2027-03-11,2026-11-23,2
16793,294,Foundations of the Cold War,History,2020,295,Undergraduate,Harold B. Lee Library,2026-03-16,2026-04-06,2026-03-22,0
16794,81,The Oxford Handbook of the Atlantic Slave Trade,History,2007,2393,Staff,Engineering Library,2026-03-16,2026-04-27,2026-04-22,0
16795,171,The Practice of Control Systems,Engineering,1970,1518,Graduate,Harold B. Lee Library,2026-03-16,2026-06-08,2026-05-07,1
16796,339,The Cambridge Companion to Literary Translation,Literature,1969,1173,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,2026-04-25,0
16797,535,Topics in Old English Verse,Literature,2006,1903,Graduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-04-08,0
16798,200,A History of Postcolonial Fiction,Literature,2010,10,Staff,Harold B. Lee Library,2026-03-17,2026-04-28,2026-04-08,0
16799,413,Essays on Administrative Procedure,Law,1977,204,Undergraduate,Law Library,2026-03-17,2026-04-07,2026-03-28,0
16800,8,Topics in Music Theory,Music,1970,2386,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,2026-04-04,0
16801,950,A History of Organizational Behavior,Business,2006,590,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,2026-05-20,0
16802,1157,Foundations of the Short Story,Literature,1963,977,Staff,Law Library,2026-03-17,2026-07-21,2026-07-16,2
16803,818,Advanced Database Internals,Computer Science,1965,1012,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,2026-04-01,0
16804,896,Advanced Administrative Procedure,Law,2020,334,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-04-11,1
16805,317,Readings in Geotechnical Design,Engineering,1996,1696,Graduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-05-26,0
16806,629,Foundations of Distributed Systems,Computer Science,2008,127,Staff,Engineering Library,2026-03-17,2026-04-28,,0
16807,1134,A History of Structural Analysis,Engineering,2010,1383,Undergraduate,Law Library,2026-03-17,2026-04-07,2026-04-20,0
16808,711,Advanced Modern Poetry,Literature,1975,1516,Undergraduate,Harold B. Lee Library,2026-03-17,2026-05-19,2026-05-05,2
16809,499,Advanced Organizational Behavior,Business,2001,198,Graduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-05-22,0
16810,136,Approaches to Modern Poetry,Literature,2000,1334,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,2026-03-17,0
16811,337,A History of Materials Science,Engineering,1993,5,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,2026-03-18,0
16812,652,Approaches to Modern Poetry,Literature,1985,553,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,,0
16813,800,The Oxford Handbook of Organizational Behavior,Business,1966,2315,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-05-16,1
16814,260,The Practice of Operating Systems,Computer Science,2005,1131,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,2026-03-17,0
16815,339,The Cambridge Companion to Literary Translation,Literature,1969,766,Undergraduate,Law Library,2026-03-17,2026-04-07,2026-03-17,0
16816,647,Approaches to Curatorial Method,Art,2021,1314,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-05-31,1
16817,1113,Introduction to the Reformation,History,2016,1205,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,2026-04-05,0
16818,759,Approaches to Probability,Mathematics,2007,203,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,2026-04-27,0
16819,462,Advanced Fluid Mechanics,Engineering,1978,1032,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-04-22,1
16820,877,Essays on Machine Translation,Computer Science,2006,2496,Undergraduate,Harold B. Lee Library,2026-03-17,2026-04-07,,0
16821,12,The Practice of Corporate Finance,Business,2015,620,Graduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-04-17,0
16822,847,The Cambridge Companion to Torts,Law,2006,2454,Graduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-04-01,0
16823,781,Topics in Postcolonial Fiction,Literature,2013,76,Faculty,Harold B. Lee Library,2026-03-17,2026-07-15,2026-06-18,0
16824,281,Principles of Database Internals,Computer Science,1968,1245,Graduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-04-01,0
16825,722,The Cambridge Companion to Music Theory,Music,1985,739,Faculty,Harold B. Lee Library,2026-03-17,2026-07-15,2026-03-23,0
16826,52,Foundations of Plant Systematics,Biology,1969,2287,Graduate,Harold B. Lee Library,2026-03-17,2026-04-28,2026-05-09,0
16827,143,Advanced Machine Translation,Computer Science,1976,1267,Undergraduate,Harold B. Lee Library,2026-03-17,2026-05-19,2026-05-03,2
16828,309,Approaches to Immunology,Biology,2019,2243,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-29,2026-04-23,1
16829,336,Topics in Administrative Procedure,Law,1964,1269,Undergraduate,Storage Annex,2026-03-18,2026-04-08,2026-03-30,0
16830,511,Essays on Probability,Mathematics,1968,2058,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-03-27,0
16831,562,Introduction to Twentieth Century Harmony,Music,2011,1257,Undergraduate,Music Library,2026-03-18,2026-04-08,2026-03-31,0
16832,118,The Practice of Islamic Ornament,Art,1970,1215,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-04-06,0
16833,1182,Topics in Structural Analysis,Engineering,2022,2096,Undergraduate,Law Library,2026-03-18,2026-04-29,2026-04-25,1
16834,215,Topics in the Reformation,History,1988,2427,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-05-11,0
16835,251,Readings in Neurophysiology,Biology,1979,280,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-04-26,0
16836,249,Readings in Corporate Finance,Business,1982,2425,Graduate,Harold B. Lee Library,2026-03-18,2026-04-29,2026-04-18,0
16837,510,Essays on Computer Networks,Computer Science,1961,1585,Graduate,Engineering Library,2026-03-18,2026-06-10,2026-05-16,1
16838,373,The Cambridge Companion to Modern Sculpture,Art,2016,1518,Graduate,Harold B. Lee Library,2026-03-18,2026-04-29,2026-04-25,0
16839,963,Essays on Computer Networks,Computer Science,1985,349,Undergraduate,Engineering Library,2026-03-18,2026-04-08,2026-03-18,0
16840,953,The Oxford Handbook of Differential Geometry,Mathematics,2014,2144,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-29,2026-04-24,1
16841,750,Readings in Twentieth Century Harmony,Music,1965,1176,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-29,2026-04-27,1
16842,82,The Oxford Handbook of Photographic Practice,Art,1978,2406,Undergraduate,Music Library,2026-03-18,2026-04-08,2026-04-25,0
16843,508,Topics in Algebraic Topology,Mathematics,2025,826,Graduate,Harold B. Lee Library,2026-03-18,2026-06-10,2026-05-25,1
16844,490,Principles of the Victorian Novel,Literature,1994,1759,Staff,Music Library,2026-03-18,2026-04-29,2026-04-16,0
16845,473,Foundations of Combinatorics,Mathematics,1958,948,Graduate,Harold B. Lee Library,2026-03-18,2026-06-10,,1
16846,1141,The Oxford Handbook of Renaissance Painting,Art,1991,1355,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-29,2026-05-17,1
16847,294,Foundations of the Cold War,History,2020,350,Undergraduate,Engineering Library,2026-03-18,2026-04-29,2026-06-06,1
16848,1163,The Cambridge Companion to Combinatorics,Mathematics,1989,344,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-04-07,0
16849,376,Principles of Structural Analysis,Engineering,1958,872,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-04-23,0
16850,1064,Essays on Orchestration,Music,1975,1607,Graduate,Harold B. Lee Library,2026-03-18,2026-04-29,,0
16851,255,The Cambridge Companion to Ethnomusicology,Music,1976,988,Staff,Engineering Library,2026-03-18,2026-04-29,2026-03-22,0
16852,198,Approaches to Ethnomusicology,Music,1972,1433,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-03-26,0
16853,1013,Readings in Corporate Finance,Business,1980,1388,Undergraduate,Harold B. Lee Library,2026-03-18,2026-05-20,2026-05-15,2
16854,1131,The Oxford Handbook of Machine Translation,Computer Science,1958,231,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-03-24,0
16855,456,Principles of Compiler Design,Computer Science,1981,1031,Undergraduate,Law Library,2026-03-18,2026-04-08,2026-03-26,0
16856,86,The Cambridge Companion to the Meiji Restoration,History,2000,1313,Graduate,Harold B. Lee Library,2026-03-18,2026-07-22,,2
16857,952,The Oxford Handbook of Compiler Design,Computer Science,1990,773,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-04-06,0
16858,408,Introduction to Market Structure,Business,2015,1365,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-03-22,0
16859,1053,A History of Republican Rome,History,2002,1785,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-04-02,0
16860,323,The Oxford Handbook of Literary Translation,Literature,1986,2176,Undergraduate,Law Library,2026-03-18,2026-04-08,2026-04-04,0
16861,379,Advanced the Atlantic Slave Trade,History,2006,2092,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,,0
16862,323,The Oxford Handbook of Literary Translation,Literature,1986,2242,Graduate,Harold B. Lee Library,2026-03-18,2026-04-29,2026-04-21,0
16863,94,A History of Distributed Systems,Computer Science,2015,1029,Undergraduate,Harold B. Lee Library,2026-03-18,2026-04-08,2026-03-22,0
16864,163,The Cambridge Companion to Torts,Law,1974,24,Undergraduate,Engineering Library,2026-03-18,2026-04-08,2026-03-25,0
16865,57,Foundations of the Meiji Restoration,History,2020,1007,Graduate,Harold B. Lee Library,2026-03-19,2026-04-30,2026-04-03,0
